keyword,sort_label,sort_name,rank,channel_name,channel_url,channel_id,country,followers,estimate_video_views,tags,latest_videos,judgment,badcase_type,note
"lifestyle","followers","按粉丝数排序","59","LeoNata Family","https://cn--pb.noxinfluencer.com/youtube/channel/UCMsPm8-25ygqRrRe9_s1WFw","UCMsPm8-25ygqRrRe9_s1WFw","US","43400000","560176","entertainment | lifestyle","Milasha is a cheater 🤣🤪 LeoNata family #shorts || Guess what I'm eating 🍟🍗🤪 LeoNata family #shorts","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","followers","按粉丝数排序","60","Zach King","https://cn--pb.noxinfluencer.com/youtube/channel/UCq8DICunczvLuJJq414110A","UCq8DICunczvLuJJq414110A","US","42900000","6344864","funny | humor | comedy | cute | magic | entertainment | zach king | vine | vine comedy | lifestyle","April Fools || Late again ... at least I have an iced coffee for the wait! #NescaféICEDHacks","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","61","Gulshan Kalra","https://cn--pb.noxinfluencer.com/youtube/channel/UC56dNUTok1pgvpY75CsJQ4Q","UC56dNUTok1pgvpY75CsJQ4Q","OTHERS","42300000","2653939","entertainment | movie | gulshankalra | trendingonshorts | shorts | music of asia | music","Father daughter unconditional love…🥺💔|| Gulshan Kalra #shorts || Papa beta aur AC 😂🙌🏻❤️|| Gulshan Kalra #shorts #trending","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不支持 lifestyle 搜索意图。"
"lifestyle","followers","按粉丝数排序","62","Brent Rivera","https://cn--pb.noxinfluencer.com/youtube/channel/UC56D-IHcUvLVFTX_8NpQMXg","UC56D-IHcUvLVFTX_8NpQMXg","US","42000000","10142884","entertainment | movie | lifestyle","Donut prank GONE WRONG || Tetr college is my kinda college! @tetrcollege","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","63","Jason Derulo","https://cn--pb.noxinfluencer.com/youtube/channel/UCe3yZzUwpmy2eKKmF9svX0Q","UCe3yZzUwpmy2eKKmF9svX0Q","US","41900000","41621","jasonderulotv | gotpermissiontopost | fromtheislands | slowlow | spicymargarita | entertainment | pets | spicy | margarita | lifestyle","Jason Derulo - Sexy For Me (Official Lyric Video) || Jason Derulo - The Last Dance World Tour - Sexy For Me [Live]","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","64","The geeta gurjar","https://cn--pb.noxinfluencer.com/youtube/channel/UCUL9We-R1aCC3GAe-RvOx5g","UCUL9We-R1aCC3GAe-RvOx5g","IN","41400000","3078176","entertainment | thegeetagurjar | movie | lifestyle","amaira ko mile 2 do burger 😂 #thegeetagurjar #shorts || amaira aj swimming pool  m gyi #shorts #thegeetagurjar ￼","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","65","Daddy Yankee","https://cn--pb.noxinfluencer.com/youtube/channel/UC9TO_oo4c_LrOiKNaY6aysA","UC9TO_oo4c_LrOiKNaY6aysA","US","41300000","6199735","music | hip hop | music of latin america | daddyyankee | legendaddy | entertainment | daddy yankee | daddy | family | lifestyle","En los momentos que eliges no rendirte Daddy Yankee reflexiona durante su caminata de gratitud || Daddy Yankee - Toy Hermoso  (Video Oficial)","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","followers","按粉丝数排序","66","KAROL G","https://cn--pb.noxinfluencer.com/youtube/channel/UCZuPJZ2kGFdlbQu1qotZaHw","UCZuPJZ2kGFdlbQu1qotZaHw","CO","41000000","131146","music | karolg | karol g | entertainment | karol | music of latin america | pop music | tusa | msb | lifestyle","La PremiEre ya disponible aqui en Youtube🧡 || 📺💃🏻🧡","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","67","Sujal Thakral","https://cn--pb.noxinfluencer.com/youtube/channel/UCPW0F3QPcwARHVFULyMMr0A","UCPW0F3QPcwARHVFULyMMr0A","OTHERS","40700000","741464","funny | ytshorts | entertainment | movie | yt | shorts | yt shorts | theboys | humor | lifestyle","Ice Cream Wale ka April Fool ~ Sujal Thakral #shorts #ytshorts #youtubeshorts #funny #icecream || Ice Cream Wale Ka Nuksaa Hogya ~ Sujal Thakral #shorts #ytshorts #youtubeshorts #funny #icecream","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","68","Diana and Roma ESP","https://cn--pb.noxinfluencer.com/youtube/channel/UCqNmJfc7RgMU6hTxOOuCYHQ","UCqNmJfc7RgMU6hTxOOuCYHQ","US","40700000","620983","dianayroma | dianayromaenespañol | videosparaniños | kids | entertainment | diana y roma | diana | videos para niños | hobby | lifestyle","¡Roma quiere dulces! 😲🍫 || ¡Aventura en el banco de cartón!","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","69","Heroindori","https://cn--pb.noxinfluencer.com/youtube/channel/UCunqjMN6EEbXjzU-RvwJrig","UCunqjMN6EEbXjzU-RvwJrig","IN","40400000","1547127","entertainment | movie | insaniyat | shortsvideo | shortsfeed | shorts | video | shorts video | bestshorts | lifestyle","Kya Bola Aur Kya Samjha …😜😜😜😂😂#shorts #trending #comedy || Har Maa Baap Ki Yahi Kahani Hai …😭😭😭#shortsfeed #emotional #trending","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","70","Ryan's World","https://cn--pb.noxinfluencer.com/youtube/channel/UChGJGhZ9SOOHvBB0Y4DOO_w","UChGJGhZ9SOOHvBB0Y4DOO_w","US","40300000","132689","hobby | entertainment | ryans world | movie | ryan toy review | kids | challenge | minecraft | gaming | lifestyle","Combo Panda Turns into COOKING MAMA || Sunnyside Up! Ep 9 – SECRET Mummy TREASURE at the Museum!? Animation for Kids","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","71","Pokémon Kids TV","https://cn--pb.noxinfluencer.com/youtube/channel/UCgbfG5HoczHIkpzxLYH-8Ww","UCgbfG5HoczHIkpzxLYH-8Ww","JP","39900000","126772","pokemon | kids song | pokemonkidstv | pokemonsong | kidssong | nursery rhymes | kids | shorts | pokemonshorts | lifestyle","Say the Pokémon PART 2 | Learn & Play with Pokémon | Pokémon Kids TV​ || Scattering Beans | Kids Dance Song | Nursery Rhyme | Kids Song | Pokémon Kids TV​","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","72","NichLmao","https://cn--pb.noxinfluencer.com/youtube/channel/UC6VAIqNQBc7ggiqvsOHOBqw","UC6VAIqNQBc7ggiqvsOHOBqw","US","39800000","1778371","nichlmao | entertainment | zhong | roommates | sango | nichlamo youtube | youtube nichlmao | nich | nick lmao | lifestyle","Sleepover With The K-Pop Demon Hunters 😈💜 || Last To Fall Asleep VS K-Pop Demon Hunters","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","73","tuzelity SHUFFLE","https://cn--pb.noxinfluencer.com/youtube/channel/UCVRqK0tS3B8pVog1HwCR4pg","UCVRqK0tS3B8pVog1HwCR4pg","KZ","39800000","14275074","performing arts | entertainment | electronic music | hobby | lifestyle | hip hop","Шаффл Баттл 😎🔥 Girls 👧 VS Boys 😨 WHO WIN ? 🤔🏆 || ASTRONOMIA TUZELITY 😨🔥 LITTLE BOY TEACHING 😎 NEON MODE !!","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","74","Sourav Joshi Vlogs","https://cn--pb.noxinfluencer.com/youtube/channel/UCjvgGbPPn-FgYeguc5nxG4A","UCjvgGbPPn-FgYeguc5nxG4A","IN","39800000","6802821","travel | travel vlog | sourav joshi | sourav joshi vlogs | vlog | travel vlogs | family vlogs | piyush joshi vlogs | family | lifestyle","Avantika Mujhse Pareshan Hogyi 😕  || Piyush Ka New Gaming PC 😍 Finally Ready","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","followers","按粉丝数排序","75","unknown boy varun","https://cn--pb.noxinfluencer.com/youtube/channel/UC4DLvb5xZ9OLcVM1KC_R97g","UC4DLvb5xZ9OLcVM1KC_R97g","IN","39700000","707221","unknownboyvarun | entertainment | movie | unknown boy varun | unknown | varun | boy | shorts | music of asia | love","Beti kho gayi😂❤️💓 || Beti nahi karti thi padhai😂❤️","clear_badcase","纯高热度频道被排序顶上来","频道主题偏泛娱乐/泛生活，页面可见内容不支持 lifestyle 搜索意图。"
"lifestyle","followers","按粉丝数排序","76","Mariano Razo","https://cn--pb.noxinfluencer.com/youtube/channel/UCLYqpLGnCoQfcD7BdDKsSxQ","UCLYqpLGnCoQfcD7BdDKsSxQ","MX","39300000","7512373","comedia | novia | reto | pareja | vfx | challenge | entertainment | amigos | edit | lifestyle","Hice una receta prohibida😱🤢👎🏼 || Exploté un garrafón con desodorante🤯💥😱","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","77","Jesser","https://cn--pb.noxinfluencer.com/youtube/channel/UCQIUhhcmXsu6cN6n3y9-Pww","UCQIUhhcmXsu6cN6n3y9-Pww","US","39200000","11494802","entertainment | basketball | sports | bucketsquad | shorts | jesser | youtube shorts | nba | jesser shorts | lifestyle","Avocado Hack! || Which Ball Will Bounce The Highest!?","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","78","Willie Salim","https://cn--pb.noxinfluencer.com/youtube/channel/UCPCaXSwaos-QI03iZtx8I6g","UCPCaXSwaos-QI03iZtx8I6g","ID","38900000","612267","food | marikitaborong | entertainment | lifestyle","PADA REBUTAN || hiling orang kaya","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","79","mujjuu___14","https://cn--pb.noxinfluencer.com/youtube/channel/UCHUu2HAnogpaK2UmTSJT8jg","UCHUu2HAnogpaK2UmTSJT8jg","OTHERS","38800000","743326","emotional | movie | entertainment | lifestyle","papa alshifa ka birthday kese bhul sakte ha😭🙏🏻 #shorts #emotiona #youtubeshorts #short || dono bhai bahen ne 500₹ chuna laga diya😭🙏🏻 #shorts #emotiona #youtubeshorts #short","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","80","Junya Official Channel","https://cn--pb.noxinfluencer.com/youtube/channel/UCjp_3PEaOau_nT_3vnqKIvg","UCjp_3PEaOau_nT_3vnqKIvg","JP","38700000","377371","tiktok | junya1gou | memes | junya | junyalegend | meme | tiktokchallenge | funnyvideo | funnytiktok | lifestyle","junya1gou funny video 😂😂😂 || junya1gou funny video 😂😂😂","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","81","व्लाद और निकिता","https://cn--pb.noxinfluencer.com/youtube/channel/UCUMxxg0KvWiSWHUXRPpnKzw","UCUMxxg0KvWiSWHUXRPpnKzw","US","38500000","915879","toys | fun | hobby | kids | kids toys | play | vlad | niki | vlad and niki | lifestyle","माइक अंकल को चीटिंग न करने और सच बोलने की सीख देता है || क्रिस और दोस्त - टॉय कार वाली मज़ेदार कहानियाँ","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","82","Natan por Aí","https://cn--pb.noxinfluencer.com/youtube/channel/UCjaxmdb_gTWbz9XF5rzvgGg","UCjaxmdb_gTWbz9XF5rzvgGg","BR","38300000","2754057","natanporai | entertainment | shortssprintbrasil | natan | natan por aí | lifestyle | sports | hobby | football | humor","ENCHI MINHA PISCINA COM XIXI! || TORRES DE LEGO","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","83","Filmy Surraj","https://cn--pb.noxinfluencer.com/youtube/channel/UC2fvyma9iKsjN9EZW_FWW1A","UC2fvyma9iKsjN9EZW_FWW1A","IN","38200000","7014040","surajactor | music of asia | entertainment | actor | suraj | surajactor new shorts | shorts | surajactor ka nya wala video | surajactor or priti ka video | lifestyle","Surajactor new shorts #surajactor || Surajactor new shorts #surajactor","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","84","Vlad and Niki IDN","https://cn--pb.noxinfluencer.com/youtube/channel/UCgG9IWOPcCIfQoI00xQBUbg","UCgG9IWOPcCIfQoI00xQBUbg","US","38000000","5044388","toys | kids | fun | hobby | kids toys | iklan | play | vlad | niki | lifestyle","Chris dan teman-teman - Cerita lucu dengan mobil mainan || Chris dan teman-temannya - Kisah-kisah bermanfaat tentang perilaku baik dari kehidupan mereka","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","85","Spider Slack","https://cn--pb.noxinfluencer.com/youtube/channel/UCtiddfzHXNevG-yYe5vc_4Q","UCtiddfzHXNevG-yYe5vc_4Q","BR","37900000","798963","entertainment | humor | food | funny | hobby | lifestyle | engraçado | spiderslack | piada | life hack","Vídeos que não deram certo #120 || Partiu Spider man para sempre!!!!","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","86","That Little Puff","https://cn--pb.noxinfluencer.com/youtube/channel/UClFN9LShD_Pv0wnSeUKbUZw","UClFN9LShD_Pv0wnSeUKbUZw","US","37800000","3275121","thatlittlepuff | entertainment | catsofyoutube | pets | cat | cats | cats of youtube | food | hacks | lifestyle","Unexpected items… #thatlittlepuff || Top 20 Trending Videos Q1 2026 | That Little Puff","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","87","Ian Lucas","https://cn--pb.noxinfluencer.com/youtube/channel/UCmzDf_a7CCFuxos7hspcWRQ","UCmzDf_a7CCFuxos7hspcWRQ","AR","37600000","4155420","challenge | ian | ian lucas | reto | hermanito | hermanos | hermanito ian lucas | mansion ian lucas | ian y teo | lifestyle","JUGAMOS UN PARTIDO DE FUTBOL CONTRA 50 NIÑOS! || GANE MASTERCHEF CELEBRITY ARGENTINA!","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","88","Lucas and Marcus","https://cn--pb.noxinfluencer.com/youtube/channel/UCwD4x63A9KC7Si2RuSfg-SA","UCwD4x63A9KC7Si2RuSfg-SA","US","37100000","490282","entertainment | family | funny | lucasandmarcus | shorts | prank | lucas and marcus | challenge | ivanita | lifestyle","👏🏻👏🏻 || WE UNMASKED THE EASTER BUNNY AT 3AM..","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","followers","按粉丝数排序","89","Beast Reacts","https://cn--pb.noxinfluencer.com/youtube/channel/UCUaT_39o1x6qWjz7K2pWcgw","UCUaT_39o1x6qWjz7K2pWcgw","US","36500000","1661670","life hacks | humor | diy | how to | experiment | experiments | prank | funny | challenge | lifestyle","Celebrities React to Beast Games Season 2 || Funniest Animals On The Internet!","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","90","Caín Guzmán","https://cn--pb.noxinfluencer.com/youtube/channel/UCubB4RJhGFvqfP5z5t7Q0cQ","UCubB4RJhGFvqfP5z5t7Q0cQ","MX","36400000","1138927","entertainment | lifestyle | comedia | comedy | pets | food","QUE ALCANCIA NO SE ROMPE 😱 || LA SALCHICHA 🌭 PISADA 😂","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","91","Nick DiGiovanni","https://cn--pb.noxinfluencer.com/youtube/channel/UCMyOj6fhvKFMjxUCp3b_3gA","UCMyOj6fhvKFMjxUCp3b_3gA","US","36000000","28950156","food | cooking | recipe | chef | gordon ramsay | asmr | knife throw | tiktok | uncle roger | lifestyle","My Last Video. || I Cooked Against Every YouTube Chef","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","92","Crazy XYZ","https://cn--pb.noxinfluencer.com/youtube/channel/UCebC4x5l2-PQxg46Ucv9CsA","UCebC4x5l2-PQxg46Ucv9CsA","IN","35900000","4184699","crazy xyz | the indian unboxer | tiu | vehicle | hobby | lifestyle | crazy xyz world tour | food | diwali rocket | best experiments in india","Team Me Khalbali Mach Gayi🤬- सबके होश उड़ गए | Mumbai Prank On Amit || Amit Ne Liya Badla😡- सबकी गाड़ियाँ जमीन में दफना दी | Mumbai Prank On Amit","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","93","Danny Fitt","https://cn--pb.noxinfluencer.com/youtube/channel/UC_82tbyeBHSaDbL725LMlvw","UC_82tbyeBHSaDbL725LMlvw","US","35700000","498280","humor | entertainment | football | sports | lifestyle | dannyfitt | diversion | reto | bromas | danyfit","ENTRE MAS HUEVOS DE PASCUA ENCUENTRAS MAS PUEDES GANAR || 95/365 Dominando el Balon con Gafas de Natacion #shorts","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","94","Bayashi TV","https://cn--pb.noxinfluencer.com/youtube/channel/UCbCJmNKAL85O1VFeD6Wj60g","UCbCJmNKAL85O1VFeD6Wj60g","JP","35700000","23439503","food | asmr | recipe | eating | mukbang | bayashi | バヤシ | tiktok | cooking | lifestyle","Pringles Dubai Chocolate 🍫 || No Mess Frying Hack 🗑️","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","95","shfa show India","https://cn--pb.noxinfluencer.com/youtube/channel/UCNvYCW3cMbkWy2g2v4Wb6xw","UCNvYCW3cMbkWy2g2v4Wb6xw","AE","35600000","1632562","hobby | food | lifestyle | entertainment | society","ईद से पहले शफा ने बाँटी खुशियाँ || ईद से पहले लड़कियों की तैयारियाँ। शफा","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","96","Daniel LaBelle","https://cn--pb.noxinfluencer.com/youtube/channel/UCb8vrqP8Z7Oz9ZTYvUtjUHQ","UCb8vrqP8Z7Oz9ZTYvUtjUHQ","OTHERS","35400000","6501777","entertainment | lifestyle | physical comedy | fitness | comedy | hobby | sports","How it feels cleaning with the @SharkHome  BlastBoss #SharkPartner #SharkBlastBoss || When kids cleans but they make it worse. Thanks for the save @sharkhome #SharkPartner #SharkRobot","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","97","Cool Items Official","https://cn--pb.noxinfluencer.com/youtube/channel/UCyGlHNYIsiXV47jUbvYA5DQ","UCyGlHNYIsiXV47jUbvYA5DQ","US","35400000","1992718","home | home decor | 5minute | boongitems | appliances | utensilssmarthome | life style | family essentials | home goods | lifestyle","Cool Items!🥰 New Gadgets, Smart Appliances, Kitchen Tools Utensils, Home Cleaning, Beauty #shorts || Cool Items!🥰 New Gadgets, Smart Appliances, Kitchen Tools Utensils, Home Cleaning, Beauty #shorts","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","followers","按粉丝数排序","98","J Balvin","https://cn--pb.noxinfluencer.com/youtube/channel/UCt-k6JwNWHMXDBGm9IYHdsg","UCt-k6JwNWHMXDBGm9IYHdsg","CO","35200000","44900","music | jbalvin | j balvin | entertainment | balvin | jose | hip hop | colores | tiktok | lifestyle","Río anda encendido con PAL AGUA🌊🌊🌊🌊🌊🌊🌊🌊 || Pal agua que esta haciendo calor… pille pues @elcantantedelghetto 👀","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","99","Jordan Matter","https://cn--pb.noxinfluencer.com/youtube/channel/UCKaCalz5N5ienIbfPzEbYuA","UCKaCalz5N5ienIbfPzEbYuA","US","35100000","15716433","challenge | entertainment | jordan matter | salish matter | say say matter | nidal wonder | saysay matter | nalish | ad | lifestyle","Who’s the imposter? Full video on my channel #shorts || My Daughter Goes To Prom","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","followers","按粉丝数排序","100","YOLO","https://cn--pb.noxinfluencer.com/youtube/channel/UCQ8TuCvcDMepleXFyOQfyOQ","UCQ8TuCvcDMepleXFyOQfyOQ","MX","35100000","941165","entertainment | challenge | yolo | yolo aventuras | funny | shorts | yolo aventura | retos | reto | lifestyle","Rumi me Odia por esta Razón… || FACU ADIVINA a SU MEJOR AMIGA a CIEGAS !!","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","1","Pantene Brasil","https://cn--pb.noxinfluencer.com/youtube/channel/UCyA-BzzcpzO1v0vOahdqueg","UCyA-BzzcpzO1v0vOahdqueg","BR","362000","366902376","hairstyle | cabelopantene | beauty | hair | cabelo | pantene | lifestyle | meucabelodiz | umcabelopantenediztudo | cachos","Novo Pantene Molecular Bond Repair || Desafie o dano com Pantene Molecular Bond Repair","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","2","Frito Lay's India","https://cn--pb.noxinfluencer.com/youtube/channel/UCrRRBSnNpHcl8bBfoS743Sw","UCrRRBSnNpHcl8bBfoS743Sw","IN","336000","194418774","laysindia | india | lays | layskhol | entertainment | gharparlaysalways | layswaferstyle | badazigbadazag | laysgourmet | lifestyle","Lay’s | Isey Kehte Hain Pyaar | Ft. Ranbir kapoor & Neetu Kapoor || Lay's Wafer Chips Himalayan Pink Salt","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","3","MrBeast","https://cn--pb.noxinfluencer.com/youtube/channel/UCX6OQ3DkcsbYNE6H8uQQuVA","UCX6OQ3DkcsbYNE6H8uQQuVA","US","475000000","124721069","entertainment | lifestyle | tv shows | hobby | food | vehicle","Last Streamer Standing Wins $1,000,000 || 50 Streamers Fight for $1,000,000","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","4","Ferrero Rocher India","https://cn--pb.noxinfluencer.com/youtube/channel/UCAHAwdrpgycczOUPoFeHEhQ","UCAHAwdrpgycczOUPoFeHEhQ","IN","13600","121193322","ferrerorochermoments | ferrerorocher | ferrero rocher | makethemomentperfect | food | lifestyle | gift | entertainment | diwali | chocolate","Add your golden touch this Valentine's Day with Ferrero Rocher! || Add your golden touch to every party with Ferrero Rocher!","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","5","Always Latinoamérica","https://cn--pb.noxinfluencer.com/youtube/channel/UC4lKhm0vh6bbwb0e_jmAm5g","UC4lKhm0vh6bbwb0e_jmAm5g","MX","28100","113789918","mens fashion | menstruación | men | always | health | periodo | protección femenina | primera menstruación | society | lifestyle","Always Flexfoam | No hay vuelta atrás || ¡Nueva Always FlexFoam llega a Venezuela!","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","estExposure","按预估曝光量排序","6","Loveneet Valecha","https://cn--pb.noxinfluencer.com/youtube/channel/UCgAq9LRKx0NUSZ0ZtB3DWIg","UCgAq9LRKx0NUSZ0ZtB3DWIg","IN","7660000","112429476","food | vlog | lifestyle | cooking | recipe | dailyvlog | daily vlog | foodie | daily | vlogger","Meri shart mujhe hi bhaari pad gayi.😅 #funny #vlog #lifestyle #dailyvlog #explorepage #shorts || Part 2 - Ab agli bar sach bata ke jaunga.🤣 #cooking #recipe #food #vlog #funny #dailyvlog #shorts","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","estExposure","按预估曝光量排序","7","That's So Viraj","https://cn--pb.noxinfluencer.com/youtube/channel/UCec_55-cMrTXx_gpeVIIzjg","UCec_55-cMrTXx_gpeVIIzjg","IN","147000","106995964","entertainment | movie | viraj ghelani | lifestyle | filtercopy | viraj | merchandise | fitness","To all the 1996 borns || Wahh! Life ho toh aisi! Instant gratification is real! @bigbasketofficial","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","8","PampersEgypt","https://cn--pb.noxinfluencer.com/youtube/channel/UCYrp390gAinwyYcz7NO4jDQ","UCYrp390gAinwyYcz7NO4jDQ","OTHERS","19700","91432885","lifestyle | health","Pampers Premium Pants لحماية ٣٦٠° من التسرب || Pampers Premium Pants لحماية ٣٦٠° من التسريب","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","9","Dr. Plants","https://cn--pb.noxinfluencer.com/youtube/channel/UCYmna5rFHIesFteksAvFOfg","UCYmna5rFHIesFteksAvFOfg","US","5160000","74171465","vivarium | pets | paludarium | hobby | lifestyle | terrarium | ecosystem","World’s Biggest vs Smallest Egg - Hatching Experiment || Raising 10,000 Bees (in my home)","fit","","频道主题与最近内容都能支持 生活方式 关键词召回。"
"lifestyle","estExposure","按预估曝光量排序","10","Veet India","https://cn--pb.noxinfluencer.com/youtube/channel/UCRo7OYcOf55yr90Jiw6V3GA","UCRo7OYcOf55yr90Jiw6V3GA","IN","290000","67555510","hairstyle | hairremoval | veet | hair | beauty | ad | veetpure | justveetit | hair removal | lifestyle","Hindi | Veet | Why Choose Veet Over Razor? || VEET Sensitive  Skin","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","11","パンテーン公式 / PANTENE Japan Official","https://cn--pb.noxinfluencer.com/youtube/channel/UC9Y3L26yB9I0ygLnnCcbWHQ","UC9Y3L26yB9I0ygLnnCcbWHQ","JP","17200","55539418","hairwego | パンテーン | pantene | ダメージケア | hairstyle | ヘアケア | beauty | 今田美桜 | 新パンテーン | lifestyle","【パンテーン】するっツヤの髪？それ、実は、パンテーンのトリートメントです！ || 二宮さんも登場する新CM💛秘密のトリートメント実験","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","12","Garnier Men India","https://cn--pb.noxinfluencer.com/youtube/channel/UC9-R3lC5HgZcNZLLBOfhOXw","UC9-R3lC5HgZcNZLLBOfhOXw","IN","36800","55461838","hairstyle | beauty | garnier | shampoo colour | hair color | shampoo color | garnier men | garnier india | hair colour for men | lifestyle","Garnier Men AcnoFight Gentle Cleanser ft. Abhishek Sharma || Garnier Men AcnoFight Gentle Cleanser ft. Abhishek Sharma & Axar Patel","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
"lifestyle","estExposure","按预估曝光量排序","13","Bumble","https://cn--pb.noxinfluencer.com/youtube/channel/UCERo8J7mug7cVcwIKaoJLww","UCERo8J7mug7cVcwIKaoJLww","US","109000","50896012","entertainment | dating | bumble | bumble app | bumble dating | dating app | relationship | couple | datingadvice | lifestyle","For the Love of Love || For the Love of Love","adjacent","","频道与生活方式存在弱相关或场景相关，但不够聚焦。"
